,player_id,name_common,year_id,age,team_id,G,Min,MPG,FT%
11279,houseed01,Eddie House,2005,26,CHA,13,300,23.1,76.9
11280,allenma01,Malik Allen,2005,26,CHA,22,271,12.3,92.9
11281,alexaco01,Cory Alexander,2005,31,CHA,16,201,12.6,75.0
11282,whiteja01,Jahidi White,2005,28,CHA,17,135,7.9,35.0
11283,slayta01,Tamar Slay,2005,24,CHA,8,78,9.8,0.0
11284,hinriki01,Kirk Hinrich,2005,24,CHI,77,2800,36.4,79.2
11285,chandty01,Tyson Chandler,2005,22,CHI,80,2189,27.4,67.3
11286,duhonch01,Chris Duhon,2005,22,CHI,82,2177,26.5,73.1
11287,gordobe01,Ben Gordon,2005,21,CHI,82,2002,24.4,86.3
11288,nocioan01,Andres Nocioni,2005,25,CHI,81,1892,23.4,76.6
11289,davisan01,Antonio Davis,2005,36,CHI,72,1843,25.6,75.7
11290,curryed01,Eddy Curry,2005,22,CHI,63,1808,28.7,72.0
11291,denglu01,Luol Deng,2005,19,CHI,61,1663,27.3,74.1
11292,harriot01,Othella Harrington,2005,31,CHI,70,1271,18.2,71.8
11293,piatker01,Eric Piatkowski,2005,34,CHI,68,841,12.4,80.4
11294,griffad01,Adrian Griffin,2005,30,CHI,69,667,9.7,75.0
11295,pargoja01,Jannero Pargo,2005,25,CHI,32,453,14.2,73.9
11296,reineja01,Jared Reiner,2005,22,CHI,19,132,6.9,25.0
11297,willifr02,Frank Williams,2005,24,CHI,9,71,7.9,0.0
11298,fundela01,Lawrence Funderburke,2005,34,CHI,2,21,10.5,60.0
11311,jamesle01,LeBron James,2005,20,CLE,80,3388,42.4,75.0
11312,mcinnje01,Jeff McInnis,2005,30,CLE,76,2651,34.9,81.3
11313,ilgauzy01,Zydrunas Ilgauskas,2005,29,CLE,78,2615,33.5,79.9
11314,goodedr01,Drew Gooden,2005,23,CLE,82,2523,30.8,81.0
11315,snower01,Eric Snow,2005,31,CLE,81,1844,22.8,73.8
11316,newblir01,Ira Newble,2005,30,CLE,74,1832,24.8,79.7
11317,traylro01,Robert Traylor,2005,27,CLE,74,1327,17.9,53.9
11318,harrilu01,Lucious Harris,2005,34,CLE,73,1128,15.5,81.2
11319,varejan01,Anderson Varejao,2005,22,CLE,54,863,16.0,53.5
11320,pavloal01,Sasha Pavlovic,2005,21,CLE,65,862,13.3,68.8
11321,diopde01,DeSagana Diop,2005,23,CLE,39,306,7.8,0.0
11322,welscji01,Jiri Welsch,2005,25,CLE,16,192,12.0,71.4
11323,willisc01,Scott Williams,2005,36,CLE,19,152,8.0,81.8
11324,wagneda02,Dajuan Wagner,2005,21,CLE,11,102,9.3,75.0
11325,jackslu02,Luke Jackson,2005,23,CLE,10,43,4.3,83.3
11326,moisoje01,Jerome Moiso,2005,26,CLE,4,27,6.8,0.0
11327,nowitdi01,Dirk Nowitzki,2005,26,DAL,78,3020,38.7,86.9
11328,howarjo01,Josh Howard,2005,24,DAL,76,2446,32.2,73.3
11329,terryja01,Jason Terry,2005,27,DAL,80,2401,30.0,84.4
11330,finlemi01,Michael Finley,2005,31,DAL,64,2358,36.8,83.1
11331,stackje01,Jerry Stackhouse,2005,30,DAL,56,1617,28.9,84.9
11332,dampier01,Erick Dampier,2005,29,DAL,59,1609,27.3,60.5
11333,daniema01,Marquis Daniels,2005,24,DAL,60,1412,23.5,73.7
11334,hendeal01,Alan Henderson,2005,32,DAL,78,1203,15.4,53.9
11335,harride01,Devin Harris,2005,21,DAL,76,1173,15.4,75.7
11336,bradlsh01,Shawn Bradley,2005,32,DAL,77,885,11.5,68.3
11337,vanhoke01,Keith Van Horn,2005,29,DAL,29,684,23.6,78.3
11338,armstda01,Darrell Armstrong,2005,36,DAL,52,576,11.1,83.0
11339,boothca01,Calvin Booth,2005,28,DAL,34,262,7.7,87.5
11340,mbengdj01,Didier Ilunga-Mbenga,2005,24,DAL,15,58,3.9,75.0
11341,dickada01,Dan Dickau,2005,26,DAL,4,16,4.0,66.7
11342,podkopa01,Pavel Podkolzin,2005,20,DAL,5,10,2.0,50.0
11355,millean02,Andre Miller,2005,28,DEN,82,2852,34.8,83.8
11356,anthoca01,Carmelo Anthony,2005,20,DEN,75,2608,34.8,79.6
11357,martike01,Kenyon Martin,2005,27,DEN,70,2272,32.5,64.6
11358,boykiea01,Earl Boykins,2005,28,DEN,82,2162,26.4,92.1
11359,cambyma01,Marcus Camby,2005,30,DEN,66,2015,30.5,72.3
11360,buckngr01,Greg Buckner,2005,28,DEN,70,1522,21.7,77.8
11361,hilarne01,Nene,2005,22,DEN,55,1317,23.9,66.0
11362,johnsde03,DerMarr Johnson,2005,24,DEN,71,1232,17.4,79.2
11363,russebr01,Bryon Russell,2005,34,DEN,70,1026,14.7,79.2
11364,elsonfr01,Francisco Elson,2005,28,DEN,67,939,14.0,57.0
11365,najered01,Eduardo Najera,2005,28,DEN,26,575,22.1,63.0
11366,whitero02,Rodney White,2005,24,DEN,42,531,12.6,61.8
11367,persowe01,Wesley Person,2005,33,DEN,25,461,18.4,55.6
11368,tskitni01,Nikoloz Tskitishvili,2005,21,DEN,23,158,6.9,57.1
11369,lenarvo01,Voshon Lenard,2005,31,DEN,3,54,18.0,62.5
11370,popema01,Mark Pope,2005,32,DEN,9,27,3.0,0.0
11371,florelu01,Luis Flores,2005,23,DEN,1,4,4.0,0.0
11384,princta01,Tayshaun Prince,2005,24,DET,82,3039,37.1,80.7
11385,hamilri01,Richard Hamilton,2005,26,DET,76,2926,38.5,85.8
11386,billuch01,Chauncey Billups,2005,28,DET,80,2866,35.8,89.8
11387,wallara01,Rasheed Wallace,2005,30,DET,79,2687,34.0,69.7
11388,wallabe01,Ben Wallace,2005,30,DET,74,2671,36.1,42.8
11389,mcdyean01,Antonio McDyess,2005,30,DET,77,1797,23.3,65.6
11390,hunteli01,Lindsey Hunter,2005,34,DET,76,1144,15.1,79.3
11391,arroyca01,Carlos Arroyo,2005,25,DET,40,706,17.7,76.7
11392,duprero01,Ronald Dupree,2005,24,DET,47,472,10.0,61.7
11393,delfica01,Carlos Delfino,2005,22,DET,30,459,15.3,57.5
11394,campbel01,Elden Campbell,2005,36,DET,30,340,11.3,78.4
11395,hamda01,Darvin Ham,2005,31,DET,47,275,5.9,38.7
11396,milicda01,Darko Milicic,2005,19,DET,37,254,6.9,70.8
11397,parkesm01,Smush Parker,2005,23,DET,11,110,10.0,69.2
11398,jenkiho01,Horace Jenkins,2005,30,DET,15,104,6.9,92.3
11399,goldwan01,Anthony Goldwire,2005,33,DET,9,55,6.1,87.5
11400,colemde01,Derrick Coleman,2005,37,DET,5,50,10.0,100.0
11413,richaja01,Jason Richardson,2005,24,GSW,72,2724,37.8,69.3
11414,dunlemi02,Mike Dunleavy,2005,24,GSW,79,2570,32.5,77.9
11415,murphtr01,Troy Murphy,2005,24,GSW,70,2375,33.9,73.0
11416,fishede01,Derek Fisher,2005,30,GSW,74,2222,30.0,86.2
11417,foylead01,Adonal Foyle,2005,29,GSW,78,1700,21.8,55.6
11418,claxtsp01,Speedy Claxton,2005,26,GSW,46,1501,32.6,76.1
11419,pietrmi01,Mickael Pietrus,2005,22,GSW,67,1340,20.0,69.8
11420,robincl02,Clifford Robinson,2005,38,GSW,42,1090,26.0,60.3
11421,davisba01,Baron Davis,2005,25,GSW,28,988,35.3,75.5
11422,cheanca01,Calbert Cheaney,2005,33,GSW,55,951,17.3,64.9
11423,najered01,Eduardo Najera,2005,28,GSW,42,610,14.5,64.4
11424,davisda01,Dale Davis,2005,35,GSW,36,577,16.0,57.9
11425,cabarza01,Zarko Cabarkapa,2005,23,GSW,37,464,12.5,81.3
11426,biedran01,Andris Biedrins,2005,18,GSW,30,384,12.8,47.5
11427,whitero02,Rodney White,2005,24,GSW,16,146,9.1,60.0
11428,sesayan01,Ansu Sesay,2005,28,GSW,16,128,8.0,54.2
11429,florelu01,Luis Flores,2005,23,GSW,15,73,4.9,100.0
11430,tskitni01,Nikoloz Tskitishvili,2005,21,GSW,12,62,5.2,0.0
11431,mcgratr01,Tracy McGrady,2005,25,HOU,78,3182,40.8,77.4
11432,mingya01,Yao Ming,2005,24,HOU,80,2447,30.6,78.3
11433,surabo01,Bob Sura,2005,31,HOU,61,1922,31.5,75.0
11434,wesleda01,David Wesley,2005,34,HOU,54,1840,34.1,84.1
11435,howarju01,Juwan Howard,2005,31,HOU,61,1624,26.6,84.3
11436,barryjo01,Jon Barry,2005,35,HOU,53,1230,23.2,89.7
11437,mutomdi01,Dikembe Mutombo,2005,38,HOU,80,1212,15.2,74.1
11438,jacksji01,Jim Jackson,2005,34,HOU,24,990,41.3,90.9
11439,padgesc01,Scott Padgett,2005,28,HOU,66,942,14.3,72.5
11440,tayloma01,Maurice Taylor,2005,28,HOU,38,905,23.8,65.0
11441,jamesmi01,Mike James,2005,29,HOU,27,692,25.6,76.4
11442,bowenry01,Ryan Bowen,2005,29,HOU,66,604,9.2,66.7
11443,weathcl01,Clarence Weatherspoon,2005,34,HOU,40,525,13.1,82.9
11444,luety01,Tyronn Lue,2005,27,HOU,21,479,22.8,77.8
11445,wardch01,Charlie Ward,2005,34,HOU,14,360,25.7,84.6
11446,barrean01,Andre Barrett,2005,22,HOU,27,314,11.6,70.0
11447,nachbbo01,Bostjan Nachbar,2005,24,HOU,16,204,12.8,75.0
11448,stricro02,Rod Strickland,2005,38,HOU,16,196,12.3,90.0
11449,gainere01,Reece Gaines,2005,24,HOU,10,108,10.8,75.0
11450,norrimo01,Moochie Norris,2005,31,HOU,6,39,6.5,100.0
11451,braggto01,Torraye Braggs,2005,28,HOU,7,24,3.4,0.0
11452,bakervi01,Vin Baker,2005,33,HOU,3,13,4.3,100.0
11453,knighbr02,Brandin Knight,2005,23,HOU,1,3,3.0,0.0
11465,jonesfr01,Fred Jones,2005,25,IND,77,2268,29.5,85.0
11466,millere01,Reggie Miller,2005,39,IND,66,2105,31.9,93.3
11467,croshau01,Austin Croshere,2005,29,IND,73,1827,25.0,88.3
11468,jacksst02,Stephen Jackson,2005,26,IND,51,1806,35.4,83.0
11469,johnsan02,Anthony Johnson,2005,30,IND,63,1747,27.7,75.2
11470,fosteje01,Jeff Foster,2005,28,IND,61,1594,26.1,63.4
11471,onealje01,Jermaine O'Neal,2005,26,IND,44,1530,34.8,75.4
11472,jonesja02,James Jones,2005,24,IND,75,1330,17.7,85.5
11473,tinslja01,Jamaal Tinsley,2005,26,IND,40,1301,32.5,74.4
11474,gilled01,Eddie Gill,2005,26,IND,73,1021,14.0,87.7
11475,pollasc01,Scot Pollard,2005,29,IND,49,865,17.7,67.3
11476,harrida01,David Harrison,2005,22,IND,43,760,17.7,57.1
11477,davisda01,Dale Davis,2005,35,IND,25,730,29.2,62.3
11478,artesro01,Metta World Peace,2005,25,IND,7,291,41.6,92.2
11479,currymi01,Michael Curry,2005,36,IND,18,249,13.8,50.0
11480,edwarjo01,John Edwards,2005,23,IND,25,139,5.6,50.0
11481,haislma01,Marcus Haislip,2005,24,IND,9,106,11.8,54.5
11482,bendejo01,Jonathan Bender,2005,24,IND,7,93,13.3,50.0
11483,johnsbr01,Britton Johnsen,2005,25,IND,6,87,14.5,0.0
11484,fowlktr01,Tremaine Fowlkes,2005,28,IND,8,56,7.0,0.0
11497,brandel01,Elton Brand,2005,25,LAC,81,3001,37.0,75.2
11498,simmobo01,Bobby Simmons,2005,24,LAC,75,2799,37.3,84.6
11499,maggeco01,Corey Maggette,2005,25,LAC,66,2436,36.9,85.7
11500,brunsri01,Rick Brunson,2005,32,LAC,80,1945,24.3,77.0
11501,rossqu01,Quinton Ross,2005,23,LAC,78,1659,21.3,67.3
11502,jaricma01,Marko Jaric,2005,26,LAC,50,1656,33.1,72.0
11503,kamanch01,Chris Kaman,2005,22,LAC,63,1632,25.9,66.1
11504,mooremi01,Mikki Moore,2005,29,LAC,74,1178,15.9,78.7
11505,wilcoch01,Chris Wilcox,2005,22,LAC,54,1005,18.6,61.1
11506,rebraze01,Zeljko Rebraca,2005,32,LAC,58,928,16.0,85.9
11507,livinsh01,Shaun Livingston,2005,19,LAC,30,814,27.1,74.6
11508,chalmli01,Lionel Chalmers,2005,24,LAC,36,433,12.0,62.5
11509,kittlke01,Kerry Kittles,2005,30,LAC,11,243,22.1,60.0
11510,martida01,Darrick Martin,2005,33,LAC,11,190,17.3,62.5
11511,ndiayma02,Mamadou N'Diaye,2005,29,LAC,11,72,6.5,57.1
11512,anderke01,Kenny Anderson,2005,34,LAC,4,26,6.5,0.0
11513,penneki01,Kirk Penney,2005,24,LAC,4,12,3.0,0.0
11514,bakerma01,Maurice Baker,2005,25,LAC,1,1,1.0,0.0
11515,atkinch01,Chucky Atkins,2005,30,LAL,82,2903,35.4,80.3
11516,butleca01,Caron Butler,2005,24,LAL,77,2746,35.7,86.2
11517,bryanko01,Kobe Bryant,2005,26,LAL,66,2689,40.7,81.6
11518,odomla01,Lamar Odom,2005,25,LAL,64,2320,36.3,69.5
11519,mihmch01,Chris Mihm,2005,25,LAL,75,1870,24.9,67.8
11520,jonesju01,Jumaine Jones,2005,25,LAL,76,1830,24.1,73.3
11521,grantbr01,Brian Grant,2005,32,LAL,69,1136,16.5,72.2
11522,cookbr01,Brian Cook,2005,24,LAL,72,1087,15.1,75.7
11523,brownti01,Tierre Brown,2005,25,LAL,76,1066,14.0,78.7
11524,waltolu01,Luke Walton,2005,24,LAL,61,768,12.6,70.8
11525,medvest01,Stanislav Medvedenko,2005,25,LAL,43,423,9.8,82.1
11526,vujacsa01,Sasha Vujacic,2005,20,LAL,35,403,11.5,94.7
11527,georgde01,Devean George,2005,27,LAL,15,306,20.4,75.0
11528,divacvl01,Vlade Divac,2005,36,LAL,15,130,8.7,66.7
11529,rushka01,Kareem Rush,2005,24,LAL,14,91,6.5,100.0
11530,bobbito01,Tony Bobbitt,2005,25,LAL,2,12,6.0,0.0
11531,battish01,Shane Battier,2005,26,MEM,80,2516,31.5,78.9
11532,wrighlo02,Lorenzen Wright,2005,29,MEM,80,2287,28.6,66.2
11533,millemi01,Mike Miller,2005,24,MEM,76,2278,30.0,72.0
11534,willija02,Jason Williams,2005,29,MEM,71,1952,27.5,79.2
11535,watsoea01,Earl Watson,2005,25,MEM,80,1808,22.6,65.9
11536,gasolpa01,Pau Gasol,2005,24,MEM,56,1790,32.0,76.8
11537,wellsbo01,Bonzi Wells,2005,28,MEM,69,1489,21.6,75.0
11538,cardibr01,Brian Cardinal,2005,27,MEM,58,1433,24.7,87.3
11539,poseyja01,James Posey,2005,28,MEM,50,1382,27.6,86.5
11540,swiftst01,Stromile Swift,2005,25,MEM,60,1279,21.3,75.8
11541,jonesda02,Dahntay Jones,2005,24,MEM,52,649,12.5,68.8
11542,humphry01,Ryan Humphrey,2005,25,MEM,35,317,9.1,48.6
11543,tsakaja01,Jake Tsakalidis,2005,25,MEM,31,278,9.0,77.8
11544,burksan01,Antonio Burks,2005,24,MEM,24,219,9.1,73.7
11545,emmetan01,Andre Emmett,2005,22,MEM,8,28,3.5,60.0
11558,wadedw01,Dwyane Wade,2005,23,MIA,77,2974,38.6,76.2
11559,jonesed02,Eddie Jones,2005,33,MIA,80,2839,35.5,80.6
11560,hasleud01,Udonis Haslem,2005,24,MIA,80,2675,33.4,79.1
11561,jonesda01,Damon Jones,2005,28,MIA,82,2576,31.4,79.1
11562,onealsh01,Shaquille O'Neal,2005,32,MIA,73,2492,34.1,46.1
11563,butlera01,Rasual Butler,2005,25,MIA,65,1203,18.5,77.1
11564,doolike01,Keyon Dooling,2005,24,MIA,74,1184,16.0,78.0
11565,doleami01,Michael Doleac,2005,27,MIA,80,1175,14.7,61.0
11566,andersh01,Shandon Anderson,2005,31,MIA,65,1151,17.7,81.8
11567,laettch01,Christian Laettner,2005,35,MIA,49,739,15.1,76.3
11568,allenma01,Malik Allen,2005,26,MIA,14,248,17.7,92.9
11569,mournal01,Alonzo Mourning,2005,34,MIA,19,245,12.9,56.4
11570,persowe01,Wesley Person,2005,33,MIA,16,206,12.9,100.0
11571,smithst01,Steve Smith,2005,35,MIA,13,114,8.8,66.7
11572,zhizhwa01,Wang Zhizhi,2005,27,MIA,20,92,4.6,58.3
11573,woodsqy01,Qyntel Woods,2005,23,MIA,3,40,13.3,0.0
11574,wrighdo01,Dorell Wright,2005,19,MIA,3,27,9.0,100.0
11587,masonde01,Desmond Mason,2005,27,MIL,80,2893,36.2,80.2
11588,reddmi01,Michael Redd,2005,25,MIL,75,2848,38.0,85.4
11589,smithjo02,Joe Smith,2005,29,MIL,74,2265,30.6,76.8
11590,willima01,Mo Williams,2005,22,MIL,80,2254,28.2,85.0
11591,gadzuda01,Dan Gadzuric,2005,26,MIL,81,1783,22.0,53.8
11592,pachuza01,Zaza Pachulia,2005,20,MIL,74,1397,18.9,74.6
11593,jamesmi01,Mike James,2005,29,MIL,47,1167,24.8,74.4
11594,kukocto01,Toni Kukoc,2005,36,MIL,53,1099,20.7,72.1
11595,stricer01,Erick Strickland,2005,31,MIL,62,1014,16.4,81.3
11596,fizerma01,Marcus Fizer,2005,26,MIL,54,903,16.7,68.0
11597,vanhoke01,Keith Van Horn,2005,29,MIL,33,818,24.8,86.2
11598,goldwan01,Anthony Goldwire,2005,33,MIL,24,482,20.1,82.6
11599,gillke01,Kendall Gill,2005,36,MIL,14,284,20.3,90.0
11600,boothca01,Calvin Booth,2005,28,MIL,17,189,11.1,75.0
11601,hamilze01,Zendon Hamilton,2005,29,MIL,16,159,9.9,60.4
11602,santida01,Daniel Santiago,2005,28,MIL,11,105,9.5,72.7
11603,gainere01,Reece Gaines,2005,24,MIL,11,79,7.2,0.0
11604,houseed01,Eddie House,2005,26,MIL,5,41,8.2,0.0
11605,garneke01,Kevin Garnett,2005,28,MIN,82,3121,38.1,81.1
11606,szczewa02,Wally Szczerbiak,2005,27,MIN,81,2558,31.6,85.5
11607,sprewla01,Latrell Sprewell,2005,34,MIN,80,2450,30.6,83.0
11608,hassetr01,Trenton Hassell,2005,25,MIN,82,2068,25.2,78.9
11609,hudsotr01,Troy Hudson,2005,28,MIN,79,1729,21.9,77.8
11610,cassesa01,Sam Cassell,2005,35,MIN,59,1522,25.8,86.5
11611,griffed01,Eddie Griffin,2005,22,MIN,70,1492,21.3,71.8
11612,hoibefr01,Fred Hoiberg,2005,32,MIN,76,1272,16.7,87.3
11613,olowomi01,Michael Olowokandi,2005,29,MIN,62,1215,19.6,66.7
11614,cartean01,Anthony Carter,2005,29,MIN,66,742,11.2,68.6
11615,madsema01,Mark Madsen,2005,29,MIN,41,601,14.7,50.0
11616,thomajo02,John Thomas,2005,29,MIN,44,521,11.8,58.7
11617,johnser02,Ervin Johnson,2005,37,MIN,46,410,8.9,64.0
11618,ebind01,Ndudi Ebi,2005,20,MIN,2,54,27.0,55.6
11619,collija04,Jason Collins,2005,26,NJN,80,2542,31.8,65.6
11620,kiddja01,Jason Kidd,2005,31,NJN,66,2435,36.9,74.0
11621,cartevi01,Vince Carter,2005,28,NJN,57,2220,38.9,81.7
11622,krstine01,Nenad Krstic,2005,21,NJN,75,1965,26.2,72.5
11623,besttr01,Travis Best,2005,32,NJN,76,1461,19.2,88.5
11624,vaughja01,Jacque Vaughn,2005,29,NJN,71,1410,19.9,83.5
11625,jefferi01,Richard Jefferson,2005,24,NJN,33,1355,41.1,84.4
11626,buforro01,Rodney Buford,2005,27,NJN,64,1313,20.5,82.2
11627,scalabr01,Brian Scalabrine,2005,26,NJN,54,1167,21.6,76.8
11628,willier01,Eric Williams,2005,32,NJN,21,739,35.2,68.5
11629,smithja01,Jabari Smith,2005,27,NJN,45,648,14.4,74.5
11630,robincl02,Clifford Robinson,2005,38,NJN,29,599,20.7,69.2
11631,planizo01,Zoran Planinic,2005,22,NJN,43,515,12.0,69.7
11632,mournal01,Alonzo Mourning,2005,34,NJN,18,457,25.4,59.3
11633,mercero01,Ron Mercer,2005,28,NJN,18,390,21.7,70.0
11634,thomabi01,Billy Thomas,2005,29,NJN,25,356,14.2,77.8
11635,williaa01,Aaron Williams,2005,33,NJN,19,150,7.9,90.0
11636,dickeka01,Kaniel Dickens,2005,26,NJN,11,61,5.5,100.0
11637,campbel01,Elden Campbell,2005,36,NJN,10,50,5.0,50.0
11638,storeaw01,Awvee Storey,2005,27,NJN,9,32,3.6,50.0
11639,moisoje01,Jerome Moiso,2005,26,NJN,8,24,3.0,50.0
11640,harvedo01,Donnell Harvey,2005,24,NJN,3,16,5.3,100.0
11653,brownpj01,P.J. Brown,2005,35,NOH,82,2817,34.4,86.4
11654,dickada01,Dan Dickau,2005,26,NOH,67,2074,31.0,83.6
11655,nailole01,Lee Nailon,2005,29,NOH,68,2017,29.7,80.6
11656,smithjr01,JR Smith,2005,19,NOH,76,1859,24.5,68.9
11657,anderch01,Chris Andersen,2005,26,NOH,67,1430,21.3,68.9
11658,nachbbo01,Bostjan Nachbar,2005,24,NOH,55,1137,20.7,83.8
11659,jacobca01,Casey Jacobsen,2005,23,NOH,44,1030,23.4,79.2
11660,wesleda01,David Wesley,2005,34,NOH,26,934,35.9,88.2
11661,lynchge01,George Lynch,2005,34,NOH,44,933,21.2,73.9
11662,rogerro01,Rodney Rogers,2005,33,NOH,30,882,29.4,76.2
11663,magloja01,Jamaal Magloire,2005,26,NOH,23,703,30.6,60.2
11664,vromaja01,Jackson Vroman,2005,23,NOH,36,648,18.0,64.7
11665,davisba01,Baron Davis,2005,25,NOH,18,593,32.9,77.1
11666,westda01,David West,2005,24,NOH,30,552,18.4,68.0
11667,harriju01,Junior Harrington,2005,24,NOH,29,550,19.0,82.9
11668,freijma01,Matt Freije,2005,23,NOH,23,441,19.2,62.5
11669,armstda01,Darrell Armstrong,2005,36,NOH,14,412,29.4,90.5
11670,claxtsp01,Speedy Claxton,2005,26,NOH,16,365,22.8,61.0
11671,lampema01,Maciej Lampe,2005,19,NOH,21,261,12.4,70.0
11672,garcial01,Alex Garcia,2005,24,NOH,8,146,18.3,75.0
11673,edwarco01,Corsley Edwards,2005,25,NOH,10,110,11.0,58.3
11674,baxtelo01,Lonny Baxter,2005,26,NOH,4,36,9.0,0.0
11675,marbust01,Stephon Marbury,2005,27,NYK,82,3281,40.0,83.4
11676,thomaku01,Kurt Thomas,2005,32,NYK,80,2855,35.7,78.6
11677,crawfja01,Jamal Crawford,2005,24,NYK,70,2688,38.4,84.3
11678,thomati01,Tim Thomas,2005,27,NYK,71,1940,27.3,78.6
11679,mohamna01,Nazr Mohammed,2005,27,NYK,54,1519,28.1,70.8
11680,sweetmi01,Mike Sweetney,2005,22,NYK,77,1509,19.6,74.9
11681,arizatr01,Trevor Ariza,2005,19,NYK,80,1382,17.3,69.5
11682,willije01,Jerome Williams,2005,31,NYK,79,1211,15.3,66.9
11683,hardaan01,Anfernee Hardaway,2005,33,NYK,37,894,24.2,73.9
11684,rosema01,Malik Rose,2005,30,NYK,26,613,23.6,78.2
11685,houstal01,Allan Houston,2005,33,NYK,20,532,26.6,83.7
11686,tayloma01,Maurice Taylor,2005,28,NYK,27,431,16.0,55.8
11687,norrimo01,Moochie Norris,2005,31,NYK,32,321,10.0,81.8
11688,jacksje01,Jermaine Jackson,2005,28,NYK,21,230,11.0,61.5
11689,bakervi01,Vin Baker,2005,33,NYK,24,191,8.0,46.7
11690,breweja01,Jamison Brewer,2005,24,NYK,18,185,10.3,46.2
11691,sundobr01,Bruno Sundov,2005,24,NYK,21,73,3.5,100.0
11692,andersh01,Shandon Anderson,2005,31,NYK,1,20,20.0,0.0
11693,butleja01,Jackie Butler,2005,19,NYK,3,5,1.7,100.0
11694,francst01,Steve Francis,2005,27,ORL,78,2978,38.2,82.3
11695,howardw01,Dwight Howard,2005,19,ORL,82,2670,32.6,67.1
11696,hillgr01,Grant Hill,2005,32,ORL,67,2338,34.9,82.1
11697,battito01,Tony Battie,2005,28,ORL,81,1894,23.4,72.3
11698,turkohe01,Hedo Turkoglu,2005,25,ORL,67,1757,26.2,83.6
11699,nelsoja01,Jameer Nelson,2005,22,ORL,79,1612,20.4,68.2
11700,catoke01,Kelvin Cato,2005,30,ORL,62,1525,24.6,78.3
11701,stevede01,DeShawn Stevenson,2005,23,ORL,55,1089,19.8,55.4
11702,garripa01,Pat Garrity,2005,28,ORL,71,955,13.5,87.9
11703,moblecu01,Cuttino Mobley,2005,29,ORL,23,726,31.6,79.7
11704,augmost01,Stacey Augmon,2005,36,ORL,55,663,12.1,74.0
11705,chrisdo01,Doug Christie,2005,34,ORL,21,529,25.2,90.9
11706,kasunma01,Mario Kasun,2005,24,ORL,45,356,7.9,55.8
11707,huntebr01,Brandon Hunter,2005,24,ORL,31,224,7.2,53.8
11708,barrean01,Andre Barrett,2005,22,ORL,11,169,15.4,77.8
11709,jonesma03,Mark Jones,2005,29,ORL,10,116,11.6,50.0
11710,bradlmi01,Michael Bradley,2005,25,ORL,8,55,6.9,0.0
11711,declean01,Andrew DeClercq,2005,31,ORL,8,49,6.1,33.3
11712,iversal01,Allen Iverson,2005,29,PHI,75,3174,42.3,83.5
11713,iguodan01,Andre Iguodala,2005,21,PHI,82,2686,32.8,74.3
11714,korveky01,Kyle Korver,2005,23,PHI,82,2667,32.5,85.4
11715,jacksma02,Marc Jackson,2005,30,PHI,81,1976,24.4,82.8
11716,dalemsa01,Samuel Dalembert,2005,23,PHI,72,1785,24.8,60.1
11717,thomake01,Kenny Thomas,2005,27,PHI,47,1344,28.6,79.8
11718,mckieaa01,Aaron McKie,2005,32,PHI,68,1118,16.4,62.5
11719,greenwi01,Willie Green,2005,23,PHI,57,1066,18.7,77.6
11720,willico02,Corliss Williamson,2005,31,PHI,48,1056,22.0,78.8
11721,salmojo01,John Salmons,2005,25,PHI,58,993,17.1,72.9
11722,webbech01,Chris Webber,2005,31,PHI,21,702,33.4,77.6
11723,rogerro01,Rodney Rogers,2005,33,PHI,28,485,17.3,71.4
11724,davisjo02,Josh Davis,2005,24,PHI,42,328,7.8,82.4
11725,skinnbr01,Brian Skinner,2005,28,PHI,24,246,10.3,29.4
11726,ollieke01,Kevin Ollie,2005,32,PHI,26,158,6.1,66.7
11727,brownke01,Kedrick Brown,2005,23,PHI,8,55,6.9,80.0
11728,bradlmi01,Michael Bradley,2005,25,PHI,2,16,8.0,50.0
11740,johnsjo02,Joe Johnson,2005,23,PHO,82,3240,39.5,75.0
11741,mariosh01,Shawn Marion,2005,26,PHO,81,3146,38.8,83.3
11742,stoudam01,Amar'e Stoudemire,2005,22,PHO,80,2889,36.1,73.3
11743,richaqu01,Quentin Richardson,2005,24,PHO,79,2839,35.9,73.9
11744,nashst01,Steve Nash,2005,30,PHO,75,2573,34.3,88.7
11745,barbole01,Leandro Barbosa,2005,22,PHO,63,1087,17.3,79.7
11746,huntest01,Steven Hunter,2005,23,PHO,76,1046,13.8,47.9
11747,jacksji01,Jim Jackson,2005,34,PHO,40,997,24.9,96.0
11748,jacobca01,Casey Jacobsen,2005,23,PHO,40,768,19.2,77.4
11749,voskuja01,Jake Voskuhl,2005,27,PHO,38,360,9.5,68.4
11750,mccarwa01,Walter McCarty,2005,30,PHO,28,353,12.6,50.0
11751,outlabo01,Bo Outlaw,2005,33,PHO,39,214,5.5,55.6
11752,lampema01,Maciej Lampe,2005,19,PHO,16,119,7.4,66.7
11753,vromaja01,Jackson Vroman,2005,23,PHO,10,57,5.7,57.1
11754,parkesm01,Smush Parker,2005,23,PHO,5,34,6.8,0.0
11755,shirlpa01,Paul Shirley,2005,27,PHO,9,30,3.3,50.0
11756,tabusyu01,Yuta Tabuse,2005,24,PHO,4,17,4.3,100.0
11757,cabarza01,Zarko Cabarkapa,2005,23,PHO,3,11,3.7,100.0
11768,stoudda01,Damon Stoudamire,2005,31,POR,81,2762,34.1,91.5
